cutoff_date,commodity_no,commodity_name,total_amount_1d,total_qty_1d
2023-05-07,WB2300067299,【ＣＯＡＣＨ】時尚經典女性淡香精３０ｍｌ【國際航空版】,0,0
2023-05-16,WB2300064209,【台酒雕嘴滷味】辣味翅腿雙享【１１０ｇ】,8193,121
2023-05-08,WB2300061344,【冷凍店取－秘覓良品】草莓夾心空氣蛋糕【１８０克】,14841,224
2023-05-10,WB2300063288,【老乾杯】冷凍店取－老乾杯日式和牛煎餃(１２顆／盒　（３２４ｇ）),2703,39
2023-05-10,WB2200010206,【宏瑋】一般立體醫療口罩，白色(１０入),3769,132
2023-05-07,WB2200017225,【冷凍店取－河小田】日式手做和牛漢堡排(１００ｇ±１０％／片),5795,154
2023-05-09,WB2200003058,【Ｐｉｃａｒｄ】菠菜羊乳酪鹹派（４入）【４４０ｇｘ１】,0,0
2023-05-08,WB2200004447,【總舖獅】蠔油粉絲煲(225克/包),8987,259
2023-05-08,WB2200012641,【美式賣場】科克蘭三層抽取衛生紙(１２０張ｘ２４入),49710,291
2023-05-11,WB2200009847,【黛絲蒂】沙茶豬里肌【２８０ｇ／包】,12866,532
2023-05-08,WB2300060456,【資生堂】安耐曬金鑽高效防曬露Ｎ４Ｘ版(ＳＰＦ５０＋ＰＡ＋＋＋＋（６０ｍｌ）Ｘ２),5514,6
2023-05-09,WB2200003008,【Ｐｉｃａｒｄ】苦甜甘納許咖啡歐培拉蛋糕(２２０ｇｘ１),4548,27
2023-05-08,WB2200014194,【貝納頌】黑咖啡【２１０ｍｌ＊２４入／箱】,0,0
2023-05-08,WB2200009555,【明果】黃金榴槤冰棒(６５ｇ＊３０支／箱),48785,196
2023-05-08,WB2200007616,【勝崎生鮮】澳洲安格斯濕式熟成肋眼牛排(２００±１０％公克),30867,1308
2023-05-09,WB2200004135,【生活】生活泡沫奶茶【590ml*24入/箱】,0,0
2023-05-09,WB2300066524,【冷凍店取－食芋堂】６吋芋泥派【６５０ｇ／盒　】,0,0
2023-05-11,WB2200014208,【生活】運動飲料【４００ｍｌ＊２４】,2904,31
2023-05-08,WB2300068470,【輝葉】ＷＵＬＡ超有力小沙發(HY-3068A嬰兒藍贈HYD直立式蒸氣掛燙機D-76),120888,7
2023-05-07,WB2300061523,【歐舒丹】紓壓枕巾香氛噴霧－國際航空版(１００ｍｌ),0,0
2023-05-07,WB2300062659,【冷凍店取－哈根達斯】迪士尼１００週年冰淇淋珍藏組【７０ｇｘ２】,0,0
2023-05-09,WB2300065765,【舒特膚】長效溫和潤膚霜【５６６ｇ　ｘ　１　　（國際航空版）】,2450,6
2023-05-09,WB2300000313,【永豐餘生技】蜂蜜仙楂丸－台南博仁堂【５公克＊８入／包】,264,11
2023-05-08,WB2200007242,【豪鮮】美國安格斯ＰＲＩＭＥ(頂級霜降沙朗骰子１００Ｇ＋－１０％／包),5635,120
2023-05-08,WB2200015842,【蘭蔻】超極光活粹晶露１０ｍｌ(１０入),0,0
2023-05-09,WB2200005486,【披薩市】黃金夏威夷口味（葷）(90g±4.5%),1098,146
2023-05-08,WB2200004759,【蔥阿伯】波霸蔥肉餡餅(75g*10顆/包),1206,21
2023-05-12,WB2200017207,【彩虹糖】混合水果【１３５ｇ】,7136,82
2023-05-08,WB2200007019,【大成食品】台灣豬極厚排骨【２５０ｇ／包】,0,0
2023-05-08,WB2300066509,【雅詩蘭黛】特潤超導全方位修護露(１５ｍｌｘ３（原廠公司貨）),0,0
2023-05-09,WB2300067963,【雅詩蘭黛】微分子肌底原生露【200mlx2（公司貨）】,6704,2
2023-05-08,WB2200019046,【神虎】黑虎拉麵【５２５／包】,308,8
2023-05-09,WB2100008204,【SUPA FINE】勳風SPA遙控電動按摩足浴機(HF-G6018),8914,9
2023-05-07,WB2300061739,【Apple】蘋果14Plus手機128GB(藍色),0,0
2023-05-11,WB2200004133,【生活】冰奶茶法式香草奶茶【590ml*24入/箱】,10980,91
2023-05-08,WB2200015774,【ＤＯＮＧＷＯＮ東遠】東遠韓式豬肉泡菜鍋【４６０ｇ／包】,6146,212
2023-05-08,WB2200007739,【杜老爺】杜老爺麻淇冰淇淋－香草口味(４２ｇ＊１０粒),9292,250
2023-05-11,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,54,12
2023-05-08,WB2200005487,【披薩市】重乳酪起司口味（奶素）(95g±4.5%),1637,164
2023-05-08,WB2300067298,【ＣＯＡＣＨ】芙洛麗女性淡香精３０ｍｌ【國際航空版】,0,0
2023-05-08,WB2200003532,【大成食品】黃金脆皮雞腿排【２１０ｇ】,52259,5568
2023-05-07,WB2300064429,【冷凍店取－阿華田】脆酷芋奶雪糕４支／盒【７５ｇ＊４支／盒】,11413,716
2023-05-10,WB2200004100,【生活】新優植養生黑木耳露（銀杏）(350ml*24入/箱),5230,21
2023-05-08,WB2200007240,【料里長】生鮮全腿去骨嫩腿排(１９０±１０ｇ／包),6279,488
2023-05-08,WB2300066463,【鎮瀾宮】宮徽茄芷零錢包【乙入】,0,0
2023-05-09,WB2300064431,【冷凍店取－義美】脆皮香草口味冰淇淋１０入／盒【２５ｇ＊１０入／盒】,6610,429
2023-05-08,WB2200012941,【Ｖｉｅｎｎｅｔｔａ】千層雪糕－三色口味(６５０ｍｌ＊１),2046,95
2023-05-08,WB2200004155,【黑松ＦＩＮ】ＦＩＮ乳酸菌補給飲料(250ml*24入/箱),3006,38
2023-05-07,WB2300061014,【Ｌｅｔ＇ｓ　Ｃａｆé】ＭｉｎｉＣｕｐ晴櫻款【２．１ｇ＊８顆＊盒】,0,0
2023-05-12,WB2200014199,【萬丹】保久乳【２００ｍｌ＊２４入／箱】,31850,106
2023-05-08,WB2200012819,【錢都】錢都麻辣燙【５００Ｇ】,0,0
2023-05-08,WB2200007742,【杜老爺】杜老爺麻淇冰淇淋－花生口味(４２ｇ＊１０粒),4872,220
2023-05-08,WB2300064682,【品好乳酪】北海道ＬＵＸＥ心軟軟小乳酪【４入／盒】,0,0
2023-05-08,WB2200005483,【披薩市】經典瑪格麗特口味（奶素）(90g±4.5%),4611,458
2023-05-09,WB2200014964,【Ａｐｐｌｅ】蘋果Ｓ８ＧＰＳ４５ｍｍ手錶(（紅色鋁金屬錶殼／紅色運動型錶帶）),0,0
2023-05-07,WB2300068460,【ＭＯＲＮＩＮＧＣＡＴ】（宅配）康乃馨浮游花(1個x1),6494,41
2023-05-08,WB2200003051,【Ｐｉｃａｒｄ】櫻桃番茄義大利馬鈴薯麵疙瘩【９００ｇｘ１】,413,12
2023-05-08,WB2300064432,【冷凍店取－義美】脆皮巧克力冰淇淋１０入／盒【２５ｇ＊１０入／盒】,9915,368
2023-05-11,WB2300066576,【冷藏店取-minimore】法式檸檬蛋糕(２９５ｇ／盒),0,0
2023-05-11,WB2300067860,【百慕達】黑色蒸氣烤麵包機【1個x1】,0,0
2023-05-08,WB2200003055,【Ｐｉｃａｒｄ】冷凍菠菜葉【６００ｇｘ１】,204,32
2023-05-17,WB2200007618,【勝崎生鮮】美國１８５５黑安格斯熟成霜降(牛排１５０±１０％公克),10796,91
2023-05-09,WB2200003038,【Ｐｉｃａｒｄ】ＰＵＲＥ香草冰淇淋【３８０ｇｘ１】,8420,187
2023-05-10,WB2300067653,【冷凍店取—快樂大廚】紅燒牛腩【包】,1026,52
2023-05-11,WB2200004307,【台灣好漁】北海道生食級３Ｓ干貝【(10顆)/225g±10%】,12860,99
2023-05-07,WB2200020335,【Ｊｅｌｌｙ．Ｂ】青葡萄味低卡蒟蒻果凍【１５０ｇ＊１０】,11507,129
2023-05-10,WB2200003058,【Ｐｉｃａｒｄ】菠菜羊乳酪鹹派（４入）【４４０ｇｘ１】,0,0
2023-05-08,WB2200007741,【杜老爺】杜老爺麻淇冰淇淋－芋頭口味(４２ｇ＊１０粒),8355,164
2023-05-08,WB2200014357,【雅詩蘭黛】特潤超導全方位修護露(７ＭＬＸ４入),0,0
2023-05-12,WB2200009847,【黛絲蒂】沙茶豬里肌【２８０ｇ／包】,7717,936
2023-05-08,WB2300066527,【冷凍店取－楊嘉明】４吋抹茶岩山奶蓋蛋糕【１３０ｇ／盒】,0,0
2023-05-09,WB2200007241,【大成食品】經典原味雞胸肉【９０ｇ／包】,7532,697
2023-05-09,WB2200007239,【大成食品】檀島豬扒【９５ｇ／包】,0,0
2023-05-08,WB2300067294,【MAKE UP FOREVER】超進化無瑕微晶蜜粉餅(６．２ｇｘ１（國際航空版）),0,0
2023-05-08,WB2200012940,【Ｖｉｅｎｎｅｔｔａ】千層雪糕－香草口味(６５０ｍｌ＊１),7881,118
2023-05-09,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),5530,95
2023-05-09,WB2300067293,【雅詩蘭黛】超能紅石榴微循環潔膚乳(１２５ｍｌｘ２（國際航空版）),0,0
2023-05-12,WB2200014208,【生活】運動飲料【４００ｍｌ＊２４】,2345,46
2023-05-09,WB2200006744,【田家】田家千層蔥餡拉餅(１１０ｇ／片，４４０ｇ／盒),3749,60
2023-05-07,WB2300062548,【１１：４５】韓式牛蒡豆皮飯捲【２２０Ｇ】,0,0
2023-05-08,WB2200003031,【Ｐｉｃａｒｄ】酥炸魷魚圈【２００ｇｘ１】,11916,109
2023-05-09,WB2300065930,【限量優惠－７７】新蜜樂芙綜合禮盒【５０３．４ｇ】,0,0
2023-05-10,WB2200019256,【Ｒｉｌａｋｋｕｍａ】拉拉熊迷你按摩筋膜槍(粉愛小白熊),4067,12
2023-05-08,WB2200007740,【杜老爺】杜老爺麻淇冰淇淋－芝麻口味(４２ｇ＊１０粒),7686,192
2023-05-08,WB2300000230,【冷凍店取—波賽頓】冷凍生干貝５Ｓ－丸久(２００公克),8431,80
2023-05-09,WB2300066577,【冷藏店取-minimore】醇生巧克力蛋糕(２９５ｇ／盒),0,0
2023-05-08,WB2200010805,【ＨＥＬＬＯＫＩＴＴＹ】小黑蚊防蚊液６０ＭＬ(１０入組),5876,14
2023-05-13,WB2200017207,【彩虹糖】混合水果【１３５ｇ】,6851,263
2023-05-08,WB2200019299,【冷凍店取－青花驕】牽腸掛肚滷味拼盤【２１０ｇ】,12260,89
2023-05-08,WB2300067664,【ＣＯＡＣＨ】經典馬車ＬＯＧＯ防刮皮革證件夾【深咖x1】,0,0
2023-05-09,WB2300068472,【輝葉】ＷＵＬＡ超有力小沙發(HY-3068A極致灰贈HYD直立式蒸氣掛燙機D-76),0,0
2023-05-08,WB2300066516,【資生堂】全效抗痕緊顏白金霜【５０ｍｌ　ｘ　１　　（原廠公司貨）】,0,0
2023-05-09,WB2200005485,【披薩市】青醬蟹肉口味（葷）(80g±4.5%),2448,265
2023-05-07,WB2300066464,【鎮瀾宮】大甲媽糖果包吊飾【乙入】,0,0
2023-05-11,WB2200010494,【ＫｉＫｉ食品雜貨】椒麻拌麵【９０克＊５入】,14918,237
2023-05-09,WB2200010349,【涓豆腐】鹽烤海苔【３０ｇ／包】,2385,51
2023-05-08,WB2300067955,【ＩＰＳＡ】流金水【200mlx1（國際航空版）】,3665,25
2023-05-11,WB2200018272,【義美】箱購義美巧克力保久乳１２５ｍｌ【１２５ｍｌ　ｘ２４】,78764,693
2023-05-08,WB2200007619,【勝崎生鮮】澳洲卡拉拉金牌和牛Ｍ９霜降牛排(２００±１０％公克),3727,39
2023-05-09,WB2200014359,【雅詩蘭黛】微分子肌底原生露(３０ＭＬＸ３入),11582,39
2023-05-08,WB2200005378,【四海遊龍】高麗菜豬肉（６０顆）(１４７０ｇ／約６０顆),23984,198
2023-05-07,WB2300064965,【冷凍店取－歐酷】玉米冰淇淋－香草口味【８５ｇ＊１０入／袋】,10179,333
2023-05-11,WB2200004100,【生活】新優植養生黑木耳露（銀杏）(350ml*24入/箱),0,0
2023-05-08,WB2200011230,【黛絲蒂】泰式辣炒豬肉調理包【１８０ｇ／包】,2541,224
2023-05-08,WB2300067950,【ＳＫ—ＩＩ】青春露【330mlx1（公司貨）】,42868,31
2023-05-09,WB2300064962,【冷凍店取－歐酷】玉米冰淇淋－芋頭口味【８５ｇ＊１０入／袋】,0,0
2023-05-08,WB2300067958,【契爾氏】金盞花植物精華化妝水【500mlx2（國際航空版）】,29263,16
2023-05-08,WB2200009220,【ＡＰＰＬＥ蘋果】Ａｉｒｐｏｄｓ２代(搭配有線充電盒),8497,5
2023-05-07,WB2300061015,【Ｌｅｔ＇ｓ　Ｃａｆé】ＭｉｎｉＣｕｐ粉櫻款【２．１ｇ＊８顆＊盒】,0,0
2023-05-12,WB2200019825,【Ｓｔ．Ｍｉｃｈｅｌ】迷你可可風味奶油餅２０片【７０ｇ／個】,16096,245
2023-05-08,WB2200019189,【神虎】紅虎拉麵【５２０／包】,1404,51
2023-05-08,WB2300067964,【契爾氏】Ａ醇全能新生抗痕精華【50mlx1（國際航空版）】,10473,6
2023-05-08,WB2300066788,【冷凍店取－杜老爺】玉井情人果大脆冰棒５支／盒【８３ｇ＊５支／盒】,4017,92
2023-05-08,WB2200006733,【福和】福和─鳳梨釋迦冰棒【２４０ｇ】,0,0
2023-05-09,WB2200016669,【ＳＡＳＮＵＩ山水】小綠能除濕器(ＳＤＲ－１２０２入組),1919,6
2023-05-08,WB2200005179,【好好吃大餛飩】鮮肉大餛飩【276g±25g/盒(共12顆)】,3111,75
2023-05-08,WB2200014419,【Ｐｉｃａｒｄ】迷你巧克力可頌（１０入）【２５０ｇｘ１】,0,0
2023-05-08,WB2300067953,【資生堂】百優精純乳霜【50mlx1（公司貨）】,7657,7
2023-05-12,WB2300066576,【冷藏店取-minimore】法式檸檬蛋糕(２９５ｇ／盒),0,0
2023-05-12,WB2100013822,【ＣＨＩＭＥＩ】奇美４Ｌ多功能大容量蒸烤盤(HP-13BT0K),12297,9
2023-05-08,WB2200005484,【披薩市】野菇燻雞口味（葷）(95g±4.5%),5915,350
2023-05-17,WB2300064209,【台酒雕嘴滷味】辣味翅腿雙享【１１０ｇ】,7296,430
2023-05-09,WB2200004720,【井村屋】抹茶麻糬摩納餅 (95公克 (100毫升)*1/個),8356,445
2023-05-11,WB2300067653,【冷凍店取—快樂大廚】紅燒牛腩【包】,3206,74
2023-05-11,WB2200019878,【ＦＭＣ】洛神酸梅湯【５２０ｍｌ＊２４】,11706,125
2023-05-07,WB2300067665,【理膚寶水】全護清透亮顏防曬隔離乳【50mlx1(UVA PRO 瑰蜜霜.公司貨)】,0,0
2023-05-11,WB2200003058,【Ｐｉｃａｒｄ】菠菜羊乳酪鹹派（４入）【４４０ｇｘ１】,0,0
2023-05-08,WB2200017554,【ａｎｂａｏ】安寶三層網充電式電蚊拍（２入）(ＡＢ－９９８０（電量顯示型）),0,0
2023-05-08,WB2200014358,【雅詩蘭黛】年輕無敵膠原霜(１５ＭＬＸ２入),19998,27
2023-05-12,WB2300068545,【冷凍店取—Ｌｏｔｔｅ】哈密瓜雪糕６入裝／盒(79gx6支/盒),4051,55
2023-05-09,WB2200008602,【大成食品】鹿野土雞(１３００公克／隻),38812,471
2023-05-09,WB2200015269,【冷凍店取—海揚鮮物】滿滿蝦仁月亮蝦餅(２４０ｇ±１０％),1981,81
2023-05-09,WB2200014194,【貝納頌】黑咖啡【２１０ｍｌ＊２４入／箱】,0,0
2023-05-09,WB2200005321,【貳樓】慢烤果香ＢＢＱ豬肋排(420g±5%),5655,24
2023-05-08,WB2200016881,【冷凍店取－義美】牛奶冰淇淋餅乾（家庭號）(７５ｇ＊４入／盒),3851,247
2023-05-10,WB2200004135,【生活】生活泡沫奶茶【590ml*24入/箱】,781,13
2023-05-10,WB2300066524,【冷凍店取－食芋堂】６吋芋泥派【６５０ｇ／盒　】,0,0
2023-05-13,WB2200014208,【生活】運動飲料【４００ｍｌ＊２４】,413,3
2023-05-09,WB2200014962,【Ａｐｐｌｅ】蘋果Ｓ８ＧＰＳ４５ｍｍ手錶(（午夜色鋁金屬錶殼／午夜色運動型錶帶）),0,0
2023-05-08,WB2200003010,【Ｐｉｃａｒｄ】熔岩巧克力（２入）【２００ｇｘ１】,70326,743
2023-05-08,WB2200005482,【披薩市】義大利海鮮口味（葷）(90g±4.5%),13606,552
2023-05-10,WB2300061339,【【即期良品】石二鍋】石二鍋經典爆香石頭鍋(６４０ｇ／盒),1614,117
2023-05-10,WB2300000313,【永豐餘生技】蜂蜜仙楂丸－台南博仁堂【５公克＊８入／包】,149,2
2023-05-08,WB2300067862,【百慕達】白色蒸氣烤麵包機【1個x1】,0,0
2023-05-08,WB2300000477,【ＢＵＲＢＥＲＲＹ】粉紅風格女性淡香水３０ｍｌ(國際航空版),0,0
2023-05-10,WB2200005486,【披薩市】黃金夏威夷口味（葷）(90g±4.5%),5787,313
2023-05-08,WB2200013093,【冷凍店取－黑丸嫩仙草】仙草厚乳風味雪糕(四支／盒),15358,125
2023-05-16,WB2200016665,【冷凍店取－麥味登】麥味登蘿蔔糕(１ｋｇ／包),4293,350
2023-05-08,WB2200019885,【Ｐｉｃａｒｄ】經典檸檬塔（２入）【１３０ｇ】,13423,997
2023-05-09,WB2200002955,【Ｐｉｃａｒｄ】馬卡龍（１６入）【２０５ｇｘ１】,29700,379
2023-05-10,WB2300067963,【雅詩蘭黛】微分子肌底原生露【200mlx2（公司貨）】,0,0
2023-05-08,WB2300066538,【ＥＫＳＥＬＥＮＣＥ】香濃巧克力家庭號【４８０ｇ／盒】,2967,39
2023-05-09,WB2200019078,【伊藤園】ＯｉＯｃｈａ濃香焙茶【６００ｍｌ／瓶】,18656,1372
2023-05-08,WB2200005992,【憋氣檸檬】憋氣冰角－原味檸檬【２８ｇ＊１０顆】,7940,81
2023-05-11,WB2200019890,【Ｐｉｃａｒｄ】檸檬覆盆莓甜筒（６入）【４９５ｇ】,60409,2496
2023-05-09,WB2200012807,【黑松】加鹽黑松沙士２４５ｍｌ＊２４入【２４５ｍｌ＊２４入／箱】,0,0
2023-05-09,WB2200007739,【杜老爺】杜老爺麻淇冰淇淋－香草口味(４２ｇ＊１０粒),1184,19
2023-05-12,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,0,0
2023-05-08,WB2200017676,【ＨＥＲＭＥＳ愛馬仕】香水護手組(〔尼羅河花園中性淡香水（１５ｍｌ）＋橘綠之泉香皂（５０ｇ）〕－國際航空版),0,0
2023-05-09,WB2200018007,【小老板】海苔棒棒捲（辣味）(２７ｇ),2030,38
2023-05-08,WB2200019080,【伊藤園】ＯｉＯｃｈａ綠茶【２０００ｍｌ／瓶】,9746,1713
2023-05-07,WB2300066535,【ＥＫＳＥＬＥＮＣＥ】核桃楓糖漿家庭號【４８０ｇ／盒】,2513,26
2023-05-12,WB2200004100,【生活】新優植養生黑木耳露（銀杏）(350ml*24入/箱),2923,12
2023-05-08,WB2300066575,【冷藏店取-minimore】法式千層蛋糕(７００ｇ／盒),0,0
2023-05-09,WB2200019110,【全家Ｘ長榮空廚】竹笙蛤蜊雞湯【２０７５ｇ／盒（固形物：１０５０ｇ）】,0,0
2023-05-10,WB2300064431,【冷凍店取－義美】脆皮香草口味冰淇淋１０入／盒【２５ｇ＊１０入／盒】,6945,184
2023-05-09,WB2200004125,【生活】新優植養生黑木耳露（黑糖）【350ml*24入/箱】,7277,35
2023-05-08,WB2200014404,【ＨＭＣ】箱購海洋深層氣泡飲海鹽檸檬風味【５００ｍｌ／２４入／箱】,19200,77
2023-05-07,WB2300068477,【ＡＯＣ】５５型４ＫＨＤＲ液晶顯示器(Android10(Google認證)55U6425),21389,3
2023-05-17,WB2200011491,【冷凍店取－金園排骨】厚切排骨(２００ｇ±５％／包),12339,132
2023-05-09,WB2200005469,【許記生煎包】許記生煎包(380g±5%&12顆&盒),3417,29
2023-05-09,WB2200005399,【快樂大廚】金門高梁紅燒牛肉爐(1000g/包),4750,104
2023-05-08,WB2300067663,【ＣＯＡＣＨ】經典馬車ＬＯＧＯ防刮皮革證件夾【淺咖x1】,3592,3
2023-05-08,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,6098,56
2023-05-09,WB2300065729,【限量優惠－海王】魷魚炊粉（箱）【１３７ｇ＊１２桶／箱】,0,0
2023-05-08,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,4162,24
2023-05-09,WB2200003009,【Ｐｉｃａｒｄ】覆盆莓派【５００ｇｘ１】,0,0
2023-05-09,WB2200013003,【光泉】１００％成份無調整保久牛乳【２００ｍｌｘ２４】,3093,17
2023-05-12,WB2300067325,【雅蒙蒂】卡娜赫拉的小動物造型餅乾【（阿華田風味）７２ｇ／盒】,5162,50
2023-05-12,WB2300066572,【美式賣場】科克蘭冷凍炸蝦(１．１３ＫＧ),6670,7
